,ListingId_1,ListingId_2,ids,uns_label,label,pred_label
2450,7276869,21211980,"(7276869, 21211980)",0.0,,0.0
2451,7276869,23430951,"(7276869, 23430951)",0.0,,0.0
2452,7276869,24035171,"(7276869, 24035171)",0.0,0.0,0.0
2453,7276869,24625552,"(7276869, 24625552)",0.0,,0.0
2454,7276869,30809788,"(7276869, 30809788)",0.0,,0.0
2455,7276869,31100723,"(7276869, 31100723)",0.0,,0.0
2456,7276869,3347583,"(7276869, 3347583)",0.0,,0.0
2457,7276869,35100480,"(7276869, 35100480)",0.0,,0.0
2458,7276869,37959744,"(7276869, 37959744)",0.0,,0.0
2459,7276869,3887454,"(7276869, 3887454)",0.0,,0.0
2460,7276869,41768028,"(7276869, 41768028)",0.0,0.0,0.0
2461,7276869,44423940,"(7276869, 44423940)",0.0,,0.0
2462,7276869,44423973,"(7276869, 44423973)",0.0,,0.0
2463,7276869,44424037,"(7276869, 44424037)",0.0,,0.0
2464,7276869,52575047,"(7276869, 52575047)",0.0,,0.0
2465,7276869,52687629,"(7276869, 52687629)",0.0,,0.0
2466,7276869,5848732,"(7276869, 5848732)",0.0,,0.0
2467,7292517,1250364,"(7292517, 1250364)",0.0,,0.0
2468,7292517,1454784,"(7292517, 1454784)",0.0,,0.0
2469,7292517,16610138,"(7292517, 16610138)",0.0,,0.0
2470,7292517,1731246,"(7292517, 1731246)",1.0,,0.0
2471,7292517,1994336,"(7292517, 1994336)",0.0,,0.0
2472,7292517,21421856,"(7292517, 21421856)",1.0,,0.0
2473,7292517,2534067,"(7292517, 2534067)",1.0,,0.0
2474,7292517,27239002,"(7292517, 27239002)",0.0,,0.0
2475,7292517,29124691,"(7292517, 29124691)",0.0,,0.0
2476,7292517,3753084,"(7292517, 3753084)",0.0,,0.0
2477,7292517,42617346,"(7292517, 42617346)",0.0,,0.0
2478,7292517,45263913,"(7292517, 45263913)",1.0,,0.0
2479,754020,19343174,"(754020, 19343174)",0.0,,0.0
2480,754020,19619006,"(754020, 19619006)",0.0,,0.0
2481,754020,5799439,"(754020, 5799439)",0.0,,0.0
2482,7675556,11942440,"(7675556, 11942440)",0.0,,0.0
2483,7675556,13709435,"(7675556, 13709435)",0.0,,0.0
2484,7675556,17900191,"(7675556, 17900191)",0.0,,0.0
2485,7675556,18105155,"(7675556, 18105155)",0.0,,0.0
2486,7675556,25500038,"(7675556, 25500038)",0.0,0.0,0.0
2487,7675556,26071272,"(7675556, 26071272)",0.0,,0.0
2488,7675556,42470025,"(7675556, 42470025)",0.0,,0.0
2489,7729814,10119487,"(7729814, 10119487)",0.0,,0.0
2490,7729814,10584731,"(7729814, 10584731)",1.0,,0.0
2491,7729814,15249058,"(7729814, 15249058)",0.0,,0.0
2492,7729814,1601408,"(7729814, 1601408)",0.0,,0.0
2493,7729814,17390004,"(7729814, 17390004)",1.0,,0.0
2494,7729814,17554758,"(7729814, 17554758)",0.0,,0.0
2495,7729814,1894944,"(7729814, 1894944)",0.0,,0.0
2496,7729814,1924485,"(7729814, 1924485)",0.0,,0.0
2497,7729814,19939329,"(7729814, 19939329)",0.0,,0.0
2498,7729814,22670486,"(7729814, 22670486)",0.0,,0.0
2499,7729814,24981353,"(7729814, 24981353)",0.0,,0.0
2500,7729814,45263913,"(7729814, 45263913)",1.0,,0.0
2501,7729814,45646002,"(7729814, 45646002)",0.0,,0.0
2502,7729814,52446842,"(7729814, 52446842)",0.0,,0.0
2503,7729814,53077427,"(7729814, 53077427)",0.0,,0.0
2504,7743717,11175840,"(7743717, 11175840)",0.0,,0.0
2505,7743717,1630438,"(7743717, 1630438)",0.0,,0.0
2506,7743717,20162728,"(7743717, 20162728)",0.0,,0.0
2507,7757866,12613621,"(7757866, 12613621)",0.0,,0.0
2508,7757866,137026,"(7757866, 137026)",0.0,,0.0
2509,7757866,16208749,"(7757866, 16208749)",0.0,,0.0
2510,7757866,21703780,"(7757866, 21703780)",0.0,,0.0
2511,7757866,26516140,"(7757866, 26516140)",0.0,,0.0
2512,7757866,27478968,"(7757866, 27478968)",0.0,,0.0
2513,7757866,2912309,"(7757866, 2912309)",0.0,,0.0
2514,7757866,3685177,"(7757866, 3685177)",0.0,,0.0
2515,7757866,37799561,"(7757866, 37799561)",0.0,,0.0
2516,7757866,42743606,"(7757866, 42743606)",0.0,,0.0
2517,7757866,42743730,"(7757866, 42743730)",0.0,0.0,0.0
2518,7757866,42743755,"(7757866, 42743755)",0.0,,0.0
2519,7757866,4591819,"(7757866, 4591819)",0.0,,0.0
2520,776288,27051213,"(776288, 27051213)",0.0,,0.0
2521,776288,283170,"(776288, 283170)",0.0,,0.0
2522,776288,35662871,"(776288, 35662871)",0.0,,0.0
2523,776288,505650,"(776288, 505650)",0.0,,0.0
2524,7812608,16614928,"(7812608, 16614928)",1.0,0.0,1.0
2525,7812608,2091152,"(7812608, 2091152)",0.0,,0.0
2526,7812608,2211896,"(7812608, 2211896)",0.0,,0.0
2527,7812608,33303727,"(7812608, 33303727)",0.0,,0.0
2528,7812608,36561057,"(7812608, 36561057)",0.0,,0.0
2529,7812608,38894386,"(7812608, 38894386)",0.0,,0.0
2530,7829730,10119487,"(7829730, 10119487)",0.0,,0.0
2531,7829730,10584731,"(7829730, 10584731)",0.0,,0.0
2532,7829730,15249058,"(7829730, 15249058)",0.0,,0.0
2533,7829730,1601408,"(7829730, 1601408)",0.0,,0.0
2534,7829730,17390004,"(7829730, 17390004)",0.0,,0.0
2535,7829730,17554758,"(7829730, 17554758)",0.0,,0.0
2536,7829730,1894944,"(7829730, 1894944)",0.0,,0.0
2537,7829730,1924485,"(7829730, 1924485)",0.0,,0.0
2538,7829730,19939329,"(7829730, 19939329)",0.0,,0.0
2539,7829730,22670486,"(7829730, 22670486)",0.0,,0.0
2540,7829730,24981353,"(7829730, 24981353)",0.0,,0.0
2541,7829730,327285,"(7829730, 327285)",0.0,,0.0
2542,7829730,32973071,"(7829730, 32973071)",0.0,0.0,0.0
2543,7829730,45263913,"(7829730, 45263913)",0.0,,0.0
2544,7829730,45646002,"(7829730, 45646002)",0.0,,0.0
2545,7829730,52446842,"(7829730, 52446842)",0.0,,0.0
2546,7829730,53077427,"(7829730, 53077427)",0.0,,0.0
2547,7829730,7729814,"(7829730, 7729814)",0.0,,0.0
2548,7836474,18116541,"(7836474, 18116541)",1.0,,0.0
2549,7836474,21363769,"(7836474, 21363769)",0.0,,0.0
2550,7836474,24827860,"(7836474, 24827860)",1.0,,0.0
2551,7836474,2829553,"(7836474, 2829553)",1.0,,0.0
2552,7836474,46389970,"(7836474, 46389970)",1.0,,0.0
2553,7911798,10119487,"(7911798, 10119487)",0.0,,0.0
2554,7911798,10584731,"(7911798, 10584731)",1.0,,0.0
2555,7911798,15249058,"(7911798, 15249058)",0.0,,0.0
2556,7911798,15286319,"(7911798, 15286319)",0.0,,0.0
2557,7911798,1601408,"(7911798, 1601408)",0.0,,0.0
2558,7911798,17554758,"(7911798, 17554758)",0.0,,0.0
2559,7911798,18523486,"(7911798, 18523486)",0.0,,0.0
2560,7911798,19939329,"(7911798, 19939329)",0.0,,0.0
2561,7911798,20516768,"(7911798, 20516768)",0.0,,0.0
2562,7911798,22670486,"(7911798, 22670486)",0.0,,0.0
2563,7911798,24981353,"(7911798, 24981353)",0.0,,0.0
2564,7911798,35078404,"(7911798, 35078404)",0.0,,0.0
2565,7911798,45263913,"(7911798, 45263913)",1.0,0.0,0.0
2566,7911798,53077427,"(7911798, 53077427)",0.0,,0.0
2567,7911798,7829730,"(7911798, 7829730)",0.0,,0.0
2568,7925449,1041309,"(7925449, 1041309)",0.0,,0.0
2569,7925449,12058561,"(7925449, 12058561)",0.0,,0.0
2570,7925449,1681041,"(7925449, 1681041)",0.0,,0.0
2571,7925449,19184032,"(7925449, 19184032)",0.0,,0.0
2572,7925449,33008703,"(7925449, 33008703)",0.0,,0.0
2573,7925449,33008830,"(7925449, 33008830)",0.0,,0.0
2574,7925449,3566834,"(7925449, 3566834)",0.0,,0.0
2575,7925449,47810074,"(7925449, 47810074)",0.0,,0.0
2576,7925449,47882460,"(7925449, 47882460)",0.0,,0.0
2577,7925449,568005,"(7925449, 568005)",0.0,,0.0
2578,7932992,1558627,"(7932992, 1558627)",1.0,,0.0
2579,7932992,16854590,"(7932992, 16854590)",0.0,,0.0
2580,7932992,17900191,"(7932992, 17900191)",0.0,,0.0
2581,7932992,3432883,"(7932992, 3432883)",1.0,,0.0
2582,7932992,42654422,"(7932992, 42654422)",0.0,,0.0
2583,7945458,1279735,"(7945458, 1279735)",0.0,,0.0
2584,7945458,15239518,"(7945458, 15239518)",0.0,,0.0
2585,7945458,18062995,"(7945458, 18062995)",0.0,,0.0
2586,7945458,18666266,"(7945458, 18666266)",0.0,0.0,0.0
2587,7945458,24035171,"(7945458, 24035171)",0.0,,0.0
2588,7945458,25968358,"(7945458, 25968358)",0.0,0.0,0.0
2589,7945458,28252823,"(7945458, 28252823)",0.0,,0.0
2590,7945458,31100723,"(7945458, 31100723)",0.0,0.0,0.0
2591,7945458,31393518,"(7945458, 31393518)",0.0,,0.0
2592,7945458,35302424,"(7945458, 35302424)",1.0,,0.0
2593,7945458,35344798,"(7945458, 35344798)",1.0,,0.0
2594,7945458,35724107,"(7945458, 35724107)",0.0,,0.0
2595,7945458,357932,"(7945458, 357932)",0.0,,0.0
2596,7945458,36469116,"(7945458, 36469116)",0.0,,0.0
2597,7945458,42109978,"(7945458, 42109978)",0.0,,0.0
2598,7945458,44310951,"(7945458, 44310951)",0.0,,0.0
2599,7945458,44310953,"(7945458, 44310953)",0.0,,0.0
2600,7945458,44310955,"(7945458, 44310955)",0.0,,0.0
2601,7945458,44423961,"(7945458, 44423961)",0.0,,0.0
2602,801544,10817619,"(801544, 10817619)",0.0,0.0,0.0
2603,801544,10905722,"(801544, 10905722)",0.0,,0.0
2604,801544,16614928,"(801544, 16614928)",0.0,,0.0
2605,801544,2091152,"(801544, 2091152)",0.0,,0.0
2606,801544,29256776,"(801544, 29256776)",0.0,,0.0
2607,801544,38894386,"(801544, 38894386)",0.0,,0.0
2608,801544,5115463,"(801544, 5115463)",0.0,,0.0
2609,816940,18837476,"(816940, 18837476)",1.0,,0.0
2610,816940,26061816,"(816940, 26061816)",1.0,,0.0
2611,816940,42128777,"(816940, 42128777)",0.0,,0.0
2612,816940,53528358,"(816940, 53528358)",0.0,,0.0
2613,816940,7058094,"(816940, 7058094)",0.0,,0.0
2614,8189988,11217131,"(8189988, 11217131)",0.0,,0.0
2615,8189988,11430214,"(8189988, 11430214)",1.0,,0.0
2616,8189988,17536444,"(8189988, 17536444)",0.0,,0.0
2617,8189988,1894944,"(8189988, 1894944)",0.0,,0.0
2618,8189988,1924485,"(8189988, 1924485)",0.0,,0.0
2619,8189988,1926792,"(8189988, 1926792)",0.0,,0.0
2620,8189988,19635966,"(8189988, 19635966)",0.0,,0.0
2621,8189988,21686745,"(8189988, 21686745)",0.0,,0.0
2622,8189988,23083927,"(8189988, 23083927)",0.0,,0.0
2623,8189988,23334335,"(8189988, 23334335)",0.0,,0.0
2624,8189988,26560180,"(8189988, 26560180)",0.0,,0.0
2625,8189988,28234064,"(8189988, 28234064)",0.0,,0.0
2626,8189988,29007722,"(8189988, 29007722)",1.0,0.0,0.0
2627,8189988,30685379,"(8189988, 30685379)",0.0,,0.0
2628,8189988,37079603,"(8189988, 37079603)",1.0,,0.0
2629,8189988,39918326,"(8189988, 39918326)",0.0,,0.0
2630,8189988,40363985,"(8189988, 40363985)",0.0,,0.0
2631,8189988,41099512,"(8189988, 41099512)",0.0,,0.0
2632,8189988,45646002,"(8189988, 45646002)",0.0,,0.0
2633,8189988,48008092,"(8189988, 48008092)",0.0,,0.0
2634,8189988,48008123,"(8189988, 48008123)",0.0,,0.0
2635,8189988,6441316,"(8189988, 6441316)",0.0,,0.0
2636,8189988,6675077,"(8189988, 6675077)",0.0,,0.0
2637,8189988,6942100,"(8189988, 6942100)",1.0,,0.0
2638,8397086,17431839,"(8397086, 17431839)",1.0,,1.0
2639,8467413,24389089,"(8467413, 24389089)",0.0,,0.0
2640,8467413,28137779,"(8467413, 28137779)",0.0,,0.0
2641,8467413,53578745,"(8467413, 53578745)",0.0,,0.0
2642,8484166,16854590,"(8484166, 16854590)",0.0,,0.0
2643,8484166,3432883,"(8484166, 3432883)",1.0,,0.0
2644,8484166,36336406,"(8484166, 36336406)",1.0,,0.0
2645,8484166,42654422,"(8484166, 42654422)",0.0,,0.0
2646,8484166,7932992,"(8484166, 7932992)",1.0,,0.0
2647,8502593,2574202,"(8502593, 2574202)",1.0,,0.0
2648,8502593,31854102,"(8502593, 31854102)",1.0,,0.0
2649,8502593,33553227,"(8502593, 33553227)",0.0,,0.0
2650,851044,32982335,"(851044, 32982335)",0.0,,0.0
2651,8513567,12613621,"(8513567, 12613621)",0.0,,0.0
2652,8513567,137026,"(8513567, 137026)",0.0,,0.0
2653,8513567,16614928,"(8513567, 16614928)",0.0,,0.0
2654,8513567,2091152,"(8513567, 2091152)",0.0,,0.0
2655,8513567,21703780,"(8513567, 21703780)",0.0,,0.0
2656,8513567,2211896,"(8513567, 2211896)",0.0,,0.0
2657,8513567,26516140,"(8513567, 26516140)",0.0,,0.0
2658,8513567,2912309,"(8513567, 2912309)",0.0,,0.0
2659,8513567,33303727,"(8513567, 33303727)",0.0,,0.0
2660,8513567,36561057,"(8513567, 36561057)",0.0,,0.0
2661,8513567,3685177,"(8513567, 3685177)",0.0,,0.0
2662,8513567,37799561,"(8513567, 37799561)",0.0,,0.0
2663,8513567,42743643,"(8513567, 42743643)",0.0,,0.0
2664,8513567,42743730,"(8513567, 42743730)",0.0,,0.0
2665,8513567,42743755,"(8513567, 42743755)",0.0,,0.0
2666,8513567,42743807,"(8513567, 42743807)",0.0,,0.0
2667,8513567,4591819,"(8513567, 4591819)",0.0,,0.0
2668,8513567,7757866,"(8513567, 7757866)",0.0,,0.0
2669,8528299,13812273,"(8528299, 13812273)",1.0,,0.0
2670,8528299,21589652,"(8528299, 21589652)",1.0,0.0,0.0
2671,8528299,22807669,"(8528299, 22807669)",0.0,,0.0
2672,8528299,26000168,"(8528299, 26000168)",0.0,,0.0
2673,8528299,262394,"(8528299, 262394)",1.0,,0.0
2674,8528299,30177899,"(8528299, 30177899)",0.0,,0.0
2675,853645,1145140,"(853645, 1145140)",1.0,,0.0
2676,853645,11708784,"(853645, 11708784)",1.0,,0.0
2677,853645,12840460,"(853645, 12840460)",1.0,,0.0
2678,853645,16270813,"(853645, 16270813)",0.0,,0.0
2679,853645,18589514,"(853645, 18589514)",0.0,,0.0
2680,853645,1994336,"(853645, 1994336)",0.0,,0.0
2681,853645,2015074,"(853645, 2015074)",0.0,,0.0
2682,853645,29332959,"(853645, 29332959)",0.0,,0.0
2683,853645,38306479,"(853645, 38306479)",0.0,,0.0
2684,853645,40591767,"(853645, 40591767)",0.0,,0.0
2685,853645,49042011,"(853645, 49042011)",0.0,,0.0
2686,853645,5884996,"(853645, 5884996)",0.0,,0.0
2687,865328,23757197,"(865328, 23757197)",0.0,,0.0
2688,865328,27051213,"(865328, 27051213)",0.0,,0.0
2689,865328,3322840,"(865328, 3322840)",0.0,,0.0
2690,865328,35662871,"(865328, 35662871)",0.0,,0.0
2691,865328,505650,"(865328, 505650)",0.0,,0.0
2692,865328,52643853,"(865328, 52643853)",0.0,,0.0
2693,865328,776288,"(865328, 776288)",0.0,,0.0
2694,8660262,1694534,"(8660262, 1694534)",0.0,,0.0
2695,8660262,38260444,"(8660262, 38260444)",0.0,,0.0
2696,8660262,41052544,"(8660262, 41052544)",0.0,,0.0
2697,8660262,4224540,"(8660262, 4224540)",0.0,,0.0
2698,8660262,42482504,"(8660262, 42482504)",0.0,,0.0
2699,8660262,4432642,"(8660262, 4432642)",0.0,,0.0
2700,8660698,14292407,"(8660698, 14292407)",0.0,,0.0
2701,8660698,17874135,"(8660698, 17874135)",0.0,,0.0
2702,8660698,20922280,"(8660698, 20922280)",0.0,,0.0
2703,8660698,21211980,"(8660698, 21211980)",0.0,,0.0
2704,8660698,2272303,"(8660698, 2272303)",0.0,,0.0
2705,8660698,23219350,"(8660698, 23219350)",0.0,,0.0
2706,8660698,24035171,"(8660698, 24035171)",0.0,,0.0
2707,8660698,24625552,"(8660698, 24625552)",0.0,,0.0
2708,8660698,28270449,"(8660698, 28270449)",0.0,,0.0
2709,8660698,31100723,"(8660698, 31100723)",0.0,,0.0
2710,8660698,35100480,"(8660698, 35100480)",0.0,,0.0
2711,8660698,35344798,"(8660698, 35344798)",0.0,,0.0
2712,8660698,357932,"(8660698, 357932)",0.0,,0.0
2713,8660698,37959744,"(8660698, 37959744)",0.0,,0.0
2714,8660698,41768028,"(8660698, 41768028)",0.0,,0.0
2715,8660698,43723802,"(8660698, 43723802)",0.0,,0.0
2716,8660698,44423940,"(8660698, 44423940)",0.0,,0.0
2717,8660698,44424037,"(8660698, 44424037)",0.0,,0.0
2718,8660698,52575047,"(8660698, 52575047)",0.0,,0.0
2719,8660698,52687629,"(8660698, 52687629)",0.0,,0.0
2720,870225,10817619,"(870225, 10817619)",0.0,,0.0
2721,870225,21374801,"(870225, 21374801)",1.0,,0.0
2722,870225,28770339,"(870225, 28770339)",0.0,,0.0
2723,870225,30456037,"(870225, 30456037)",1.0,,0.0
2724,870225,32485826,"(870225, 32485826)",0.0,,0.0
2725,870225,32485928,"(870225, 32485928)",0.0,,0.0
2726,870225,39904405,"(870225, 39904405)",0.0,,0.0
2727,870225,43815087,"(870225, 43815087)",0.0,,0.0
2728,870225,44784278,"(870225, 44784278)",1.0,,0.0
2729,870225,4714161,"(870225, 4714161)",0.0,,0.0
2730,870225,5115463,"(870225, 5115463)",1.0,,0.0
2731,870225,52645790,"(870225, 52645790)",0.0,,0.0
2732,870225,52964536,"(870225, 52964536)",0.0,,0.0
2733,870225,53067,"(870225, 53067)",0.0,,0.0
2734,8754550,23963946,"(8754550, 23963946)",1.0,,0.0
2735,8759061,1631878,"(8759061, 1631878)",0.0,,0.0
2736,8759061,52873136,"(8759061, 52873136)",0.0,,0.0
2737,8759061,52873591,"(8759061, 52873591)",0.0,,0.0
2738,8759061,52873660,"(8759061, 52873660)",0.0,,0.0
2739,8759061,52873992,"(8759061, 52873992)",0.0,,0.0
2740,8759061,52874271,"(8759061, 52874271)",0.0,,0.0
2741,8759061,52874661,"(8759061, 52874661)",0.0,,0.0
2742,8759061,53318632,"(8759061, 53318632)",0.0,,0.0
2743,8759061,53324372,"(8759061, 53324372)",0.0,,0.0
2744,8759061,53324690,"(8759061, 53324690)",0.0,,0.0
2745,8759061,53324751,"(8759061, 53324751)",0.0,,0.0
2746,8759061,53763338,"(8759061, 53763338)",0.0,1.0,1.0
2747,890288,13812273,"(890288, 13812273)",0.0,,0.0
2748,890288,22807669,"(890288, 22807669)",0.0,,0.0
2749,890288,262394,"(890288, 262394)",0.0,,0.0
2750,890288,32806651,"(890288, 32806651)",0.0,,0.0
2751,890288,8528299,"(890288, 8528299)",0.0,,0.0
2752,8930278,1018703,"(8930278, 1018703)",0.0,,0.0
2753,8930278,13610296,"(8930278, 13610296)",0.0,,0.0
2754,8930278,15642871,"(8930278, 15642871)",0.0,,0.0
2755,8930278,18116541,"(8930278, 18116541)",1.0,,0.0
2756,8930278,21363769,"(8930278, 21363769)",1.0,,0.0
2757,8930278,29067735,"(8930278, 29067735)",0.0,,0.0
2758,8930278,36402285,"(8930278, 36402285)",0.0,,0.0
2759,8930278,39668647,"(8930278, 39668647)",0.0,,0.0
2760,8930278,4052965,"(8930278, 4052965)",0.0,,0.0
2761,8930278,46389970,"(8930278, 46389970)",1.0,,0.0
2762,8930278,6895794,"(8930278, 6895794)",0.0,,0.0
2763,8930278,6934089,"(8930278, 6934089)",1.0,0.0,0.0
2764,8946277,28137779,"(8946277, 28137779)",0.0,,0.0
2765,8946277,44583132,"(8946277, 44583132)",0.0,,0.0
2766,8946277,53578745,"(8946277, 53578745)",0.0,,0.0
2767,9040505,21980258,"(9040505, 21980258)",0.0,,0.0
2768,9040505,27051213,"(9040505, 27051213)",0.0,,0.0
2769,9040505,3322840,"(9040505, 3322840)",0.0,,0.0
2770,9040505,52643853,"(9040505, 52643853)",0.0,,0.0
2771,906446,26326181,"(906446, 26326181)",0.0,,0.0
2772,906446,43953015,"(906446, 43953015)",0.0,,0.0
2773,9070642,15214101,"(9070642, 15214101)",0.0,,0.0
2774,9070642,26146719,"(9070642, 26146719)",0.0,,0.0
2775,9070642,27024242,"(9070642, 27024242)",0.0,,0.0
2776,9070642,53702944,"(9070642, 53702944)",0.0,,0.0
2777,9135417,1057494,"(9135417, 1057494)",0.0,,0.0
2778,9135417,1630603,"(9135417, 1630603)",0.0,,0.0
2779,9135417,17431839,"(9135417, 17431839)",0.0,,0.0
2780,9135417,2775209,"(9135417, 2775209)",0.0,,0.0
2781,9135417,6732776,"(9135417, 6732776)",0.0,,0.0
2782,919131,1262157,"(919131, 1262157)",0.0,,0.0
2783,919131,15637415,"(919131, 15637415)",0.0,,0.0
2784,919131,16141714,"(919131, 16141714)",0.0,,0.0
2785,9271262,18116541,"(9271262, 18116541)",1.0,,0.0
2786,9271262,18785437,"(9271262, 18785437)",1.0,,0.0
2787,9271262,2065321,"(9271262, 2065321)",1.0,,0.0
2788,9271262,25273911,"(9271262, 25273911)",1.0,,0.0
2789,9271262,26936908,"(9271262, 26936908)",0.0,,0.0
2790,9271262,34496448,"(9271262, 34496448)",0.0,,0.0
2791,9271262,46136282,"(9271262, 46136282)",1.0,,0.0
2792,9271262,4831146,"(9271262, 4831146)",0.0,,0.0
2793,9271262,52525250,"(9271262, 52525250)",0.0,,0.0
2794,9271262,53603502,"(9271262, 53603502)",0.0,,0.0
2795,931270,22716592,"(931270, 22716592)",0.0,,0.0
2796,931270,851044,"(931270, 851044)",0.0,,0.0
2797,9322953,33730178,"(9322953, 33730178)",0.0,,0.0
2798,9322953,39664481,"(9322953, 39664481)",0.0,,0.0
2799,9323377,13610296,"(9323377, 13610296)",0.0,,0.0
2800,9323377,1484957,"(9323377, 1484957)",0.0,,0.0
2801,9323377,15642871,"(9323377, 15642871)",0.0,,0.0
2802,9323377,18116541,"(9323377, 18116541)",0.0,,0.0
2803,9323377,25273911,"(9323377, 25273911)",0.0,,0.0
2804,9323377,26936908,"(9323377, 26936908)",0.0,,0.0
2805,9323377,29067735,"(9323377, 29067735)",0.0,,0.0
2806,9323377,30901852,"(9323377, 30901852)",0.0,,0.0
2807,9323377,6895794,"(9323377, 6895794)",0.0,,0.0
2808,9323377,6934089,"(9323377, 6934089)",0.0,1.0,0.0
2809,9323377,8930278,"(9323377, 8930278)",0.0,,0.0
2810,9420691,37087542,"(9420691, 37087542)",0.0,,0.0
2811,9461010,18116541,"(9461010, 18116541)",1.0,,0.0
2812,9461010,21363769,"(9461010, 21363769)",1.0,,0.0
2813,9461010,24827860,"(9461010, 24827860)",1.0,,0.0
2814,9461010,2829553,"(9461010, 2829553)",0.0,,0.0
2815,9461010,29067735,"(9461010, 29067735)",0.0,0.0,0.0
2816,9461010,36402285,"(9461010, 36402285)",0.0,,0.0
2817,9461010,46389970,"(9461010, 46389970)",0.0,,0.0
2818,9461010,6934089,"(9461010, 6934089)",1.0,,0.0
2819,9461010,7836474,"(9461010, 7836474)",0.0,,0.0
2820,9599423,13135409,"(9599423, 13135409)",1.0,,0.0
2821,9599423,15564496,"(9599423, 15564496)",0.0,,0.0
2822,9599423,38903493,"(9599423, 38903493)",0.0,,0.0
2823,9599423,4756790,"(9599423, 4756790)",1.0,,0.0
2824,9599423,50646002,"(9599423, 50646002)",0.0,,0.0
2825,9599423,515921,"(9599423, 515921)",0.0,0.0,0.0
2826,9619832,1145140,"(9619832, 1145140)",0.0,,0.0
2827,9619832,11708784,"(9619832, 11708784)",0.0,,0.0
2828,9619832,16270813,"(9619832, 16270813)",0.0,0.0,0.0
2829,9619832,1994336,"(9619832, 1994336)",0.0,,0.0
2830,9619832,2015074,"(9619832, 2015074)",0.0,,0.0
2831,9619832,25943076,"(9619832, 25943076)",0.0,,0.0
2832,9619832,29332959,"(9619832, 29332959)",0.0,,0.0
2833,9619832,3753084,"(9619832, 3753084)",0.0,,0.0
2834,9619832,38306479,"(9619832, 38306479)",0.0,,0.0
2835,9619832,39668647,"(9619832, 39668647)",0.0,,0.0
2836,9619832,40591767,"(9619832, 40591767)",0.0,,0.0
2837,9619832,49042011,"(9619832, 49042011)",0.0,,0.0
2838,9619832,7292517,"(9619832, 7292517)",0.0,,0.0
2839,9619832,853645,"(9619832, 853645)",0.0,,0.0
2840,964986,11858660,"(964986, 11858660)",0.0,,0.0
2841,964986,12898795,"(964986, 12898795)",0.0,,0.0
2842,964986,22263693,"(964986, 22263693)",0.0,,0.0
2843,964986,29701331,"(964986, 29701331)",0.0,,0.0
2844,964986,31709186,"(964986, 31709186)",0.0,,0.0
2845,964986,34733784,"(964986, 34733784)",0.0,,0.0
2846,964986,35367353,"(964986, 35367353)",0.0,,0.0
2847,964986,3865210,"(964986, 3865210)",0.0,,0.0
2848,964986,40191258,"(964986, 40191258)",0.0,,0.0
2849,964986,40559714,"(964986, 40559714)",0.0,,0.0
2850,964986,437757,"(964986, 437757)",0.0,,0.0
2851,964986,4591192,"(964986, 4591192)",0.0,,0.0
2852,964986,46911121,"(964986, 46911121)",0.0,,0.0
2853,964986,52747627,"(964986, 52747627)",0.0,,0.0
2854,964986,53214172,"(964986, 53214172)",0.0,,0.0
2855,964986,5819801,"(964986, 5819801)",0.0,,0.0
2856,969862,440992,"(969862, 440992)",0.0,,0.0
2857,969862,851044,"(969862, 851044)",0.0,,0.0
2858,9722179,15922851,"(9722179, 15922851)",0.0,,0.0
2859,9722179,32155043,"(9722179, 32155043)",0.0,,0.0
2860,9722179,32542357,"(9722179, 32542357)",0.0,,0.0
2861,9722179,3285009,"(9722179, 3285009)",0.0,,0.0
2862,9722179,33794724,"(9722179, 33794724)",0.0,,0.0
2863,9722179,35859398,"(9722179, 35859398)",0.0,,0.0
2864,9722179,40745821,"(9722179, 40745821)",0.0,,0.0
2865,9722179,52944237,"(9722179, 52944237)",0.0,,0.0
2866,9722179,6373767,"(9722179, 6373767)",0.0,,0.0
2867,974240,18505331,"(974240, 18505331)",0.0,,0.0
2868,974240,21558114,"(974240, 21558114)",0.0,,0.0
2869,974240,27426691,"(974240, 27426691)",0.0,,0.0
2870,974240,28830788,"(974240, 28830788)",0.0,,0.0
2871,974240,30059099,"(974240, 30059099)",0.0,,0.0
2872,974240,37211717,"(974240, 37211717)",0.0,,0.0
2873,9808608,14292407,"(9808608, 14292407)",0.0,,0.0
2874,9808608,18666266,"(9808608, 18666266)",0.0,,0.0
2875,9808608,20922280,"(9808608, 20922280)",0.0,,0.0
2876,9808608,2272303,"(9808608, 2272303)",0.0,,0.0
2877,9808608,23219350,"(9808608, 23219350)",0.0,,0.0
2878,9808608,24035171,"(9808608, 24035171)",0.0,,0.0
2879,9808608,24625552,"(9808608, 24625552)",0.0,,0.0
2880,9808608,25968358,"(9808608, 25968358)",0.0,,0.0
2881,9808608,28270449,"(9808608, 28270449)",0.0,,0.0
2882,9808608,29961732,"(9808608, 29961732)",0.0,0.0,0.0
2883,9808608,31100723,"(9808608, 31100723)",0.0,,0.0
2884,9808608,33516464,"(9808608, 33516464)",0.0,,0.0
2885,9808608,35344798,"(9808608, 35344798)",0.0,,0.0
2886,9808608,357932,"(9808608, 357932)",0.0,,0.0
2887,9808608,37959744,"(9808608, 37959744)",0.0,,0.0
2888,9808608,43723802,"(9808608, 43723802)",0.0,,0.0
2889,9808608,44423940,"(9808608, 44423940)",0.0,,0.0
2890,9808608,52575047,"(9808608, 52575047)",0.0,,0.0
